bnf_code,actual_cost,predicted_cost,predicted_cost_AutoARIMA-lo-95,predicted_cost_AutoARIMA-hi-95
21010900621,555176.9107000001,271955.6732115562,240927.0061797,302984.3402434125
21010900637,636874.2524500001,329038.11806554,302971.6652873625,355104.5752579163
21010900684,654595.2498400001,332452.74011380627,306672.3377300375,358233.13558941253
21010900687,2545512.9692900013,1284945.8847408332,1125199.6929141665,1444692.0223858333
21010900689,2318905.74027,1138303.4493779999,963983.7397878749,1312623.19058175
21010900697,512159.45130999986,258383.46821399996,203485.3993999687,313281.5449314375
21010900703,1151422.3617399996,571876.3309091249,466153.07904137496,677599.6214157499
21010900704,600749.7116400002,295076.240072625,256476.79604456248,333675.6905405
21010900705,648662.7166900001,347951.4011283056,301854.87596007186,394047.9224853412
21010900720,1152426.6885900002,590255.8829265999,545339.37800635,635172.363961
21010900728,668003.6828200002,321472.29971324996,288611.79119175,354332.79418425
21010900736,980965.1812800007,487271.6135281087,439895.9450660062,534647.2629166575
21010900739,596090.8266300003,301889.09481121873,270592.3595192812,333185.82366334373
21010900802,1557581.74965,795038.061925125,699582.1438507499,890494.00107525
21010900803,1041568.1749800001,532516.085676,465119.3937088124,599912.7618363749
21012600159,2294173.768939998,4916453.711549871,3321906.17798468,6511001.146834742
21020000240,614640.3395700001,319049.29428133596,282799.5433595039,355299.053874961
21020000290,746464.25617,386868.6531348581,331970.17207915685,441767.1440434725
21020000292,588173.39158,298246.82801676466,255230.2261477856,341263.4446651134
21020000306,816751.0467899999,423370.19367555296,364427.43065375456,482312.95111252164
21020000309,2432185.79,1252784.7976398014,1067728.843560854,1437840.8061034535
21020000584,487245.42828,244141.712808,127532.7989757262,360750.62982702046
21020000781,555499.6635,272305.57186354976,130069.67189619446,414541.4580811279
21020000838,614304.93242,323620.81632249954,272381.55823538784,374860.0806335437
21020000850,217309.89605,0.0,0.0,0.0
21020000877,920117.5646200001,481080.633498,409795.27215408284,552366.000747518
21020000880,7781990.807959999,4066984.10538,3621691.97955405,4512276.23120595
21020000881,3998953.17044,2072769.494814,1858635.1506846375,2286903.8389433622
21020000884,616994.4458,317356.5803157984,240562.43617672616,394150.7392188726
21020000950,1758082.4879300003,907015.8407394219,769241.0930651563,1044790.5996833594
21020000960,611003.80084,308544.02159593016,245026.4633390991,372061.58289429196
21020000969,607792.36129,302451.4200705279,244446.3052940448,360456.5458751899
21020001005,468429.87492,234538.82105278005,191490.51010541202,277587.1348783052
21020001033,738779.713,340261.74503528123,242975.82324739062,437547.6723482383
21020001149,7113920.544099999,3436009.4547484997,2927914.996397484,3944103.803915422
21020001153,1474829.9316800002,682553.704694597,549321.7671196542,815785.6842319922
21020001155,4398321.50789,2177285.1098364624,1908284.0062271708,2446286.2134457543
21020001170,1076671.3081500002,511573.03070557496,153068.48526664687,870077.60450895
21020001183,3097225.7027,1524340.450075742,1332348.3183146138,1716332.6024991549
21020001184,1998380.76131,999828.9608377519,858167.4066818124,1141490.5459871185
21020001188,1614237.4153500001,827241.2559325718,689045.4901117944,965437.0114222068
21020001190,8671416.482889999,4376380.386732001,4103803.1671136003,4648957.6063504005
21020001195,6720353.46502,3373336.8753417563,3075749.9640695816,3670923.63328785
21020001196,12801223.065559998,6415704.239952,5730389.607595888,7101019.04524635
21020001197,5975843.59653,3057472.957030916,2683049.567322908,3431896.3467389243
21020001207,423980.30464,215284.1173127578,157843.5288606838,272724.7186023785
21020001225,926896.41094,451354.93984709063,344871.2146948971,557838.6649992841
21020001227,1345210.36869,658783.2680104405,434525.05819667235,883041.5149555822
21020001249,4593139.66207,2385909.2789820004,2104908.393014456,2666910.285988747
21020001254,6065355.5958899995,3055463.1117960466,2604773.426856103,3506152.896318909
21020001282,1184546.5071,628807.9664562051,558131.8742556542,699484.0722584208
21020001338,2557071.09768,1238672.6871876668,951211.3263475418,1526134.0359287502
21020001339,2261180.46135,1107184.3636318436,840625.319654628,1373743.4076090592
21020001340,1859425.5118,925893.2472847594,795379.0492578852,1056407.390189034
21020001405,841088.8711999999,406820.49695708905,357345.859442824,456295.13995007344
21020001408,9785666.39653,4911261.324591363,3855628.799907861,5966894.118478542
21020001410,1024863.90998,499105.1517734594,354729.32186774426,643480.9614888987
21020001470,5482570.110060001,2688958.3658223273,2428551.67149687,2949365.2281000456
21020001471,525063.55919,261729.7262685052,224543.13413914817,298916.3123995672
21020001481,6490291.494739999,3317554.8802447543,2884039.350692621,3751070.353087508
21020001494,1511204.43182,763536.317544,605760.9487571213,921311.6863308786
21020001496,1453975.4817599999,657898.8356033347,506788.88101907796,809008.8207907272
21020001505,1089364.0219800002,593035.1856941938,474098.7298905734,711971.6475522135
21020001525,5557457.4617,2811733.3699371107,2365805.0754953264,3257661.749428328
21020001526,2585614.6928700004,1255672.5126457093,1025180.4319059786,1486164.59338544
21020001533,1123083.85733,550630.1767573584,449419.44214264245,651840.9113720743
21020001578,1526879.60993,806721.091314,493924.5993998628,1119517.571423034
21070410110,1833377.51822,0.0,0.0,0.0
21070410111,837607.53759,0.0,0.0,0.0
21070510130,2214202.7951100003,0.0,0.0,0.0
21070510180,996783.67354,0.0,0.0,0.0
21120000130,637900.5362599998,388144.1296236387,291453.6874092178,484834.581689875
21130000100,599458.95287,235634.86568399996,-39372.33237699414,510642.06175231125
21130000104,909487.00633,429405.01168588374,31602.578560566322,827207.4343369924
21130000110,1907921.99915,1729967.25048,1292872.7930546398,2167061.74312528
21130000124,2843658.29861,1337959.88865485,1046659.583503879,1629260.1832289165
21160000060,716807.8990800001,350840.20417273435,290758.39827584685,410922.0065277249
21160000106,818851.83597,357133.8646249365,310917.1329568261,403350.6057515214
21160000120,560554.91472,255995.66296186522,209937.151952666,302054.1649150781
21180000100,823593.5841799999,389108.0685120352,283390.6775522874,494825.4594717829
21180000103,614791.62153,336905.1370800001,243495.24116976382,430315.03299023624
21200000164,639352.24074,338527.3159329023,260473.5837160112,416581.03321656346
21200000169,747473.54226,340826.30163534667,173441.79629239964,508210.79130040325
21210000005,618799.8568300002,312772.879948875,285897.72536400624,339648.01901965
21210000012,520005.78286999994,283768.12621696497,252181.88564146502,315354.36679246504
21210000021,305552.7954900001,0.0,0.0,0.0
21220000100,2428427.68376,2562412.6135426,2352043.2998573678,2772781.927227832
21220000101,3082071.5557099986,3455618.2353190403,3144087.8426307198,3767148.76139344
21220000111,1658413.7012499997,1267016.0389542,1095363.0081828,1438669.0697255998
21220000115,716792.68492,355236.6470814667,310673.9253209167,399799.3718082333
21220000117,654394.0604099999,410669.87569124997,338716.823771375,482622.93580725
21220000124,1393493.94899,1499013.599248,1143363.4114497502,1854663.77421346
21220000126,1244409.2692199997,2048350.493908,1845766.3514778,2250934.8274250003
21220000128,489215.5050000001,293614.6135866557,260653.52301535071,326575.7292682114
21220000204,1950060.6495000005,1985072.89141216,1529200.087011872,2440945.695812448
21220000205,3881634.690439999,5076384.4853634,4414471.067423999,5738297.8414806
21220000210,790029.8604500002,642503.4446376,544819.43157291,740187.43578351
21220000211,643392.2684000001,295293.394606036,262336.747964339,328250.036086516
21220000214,5801192.858630003,5507051.6756992005,4595203.8179256,6418899.6159024
21220000215,1496615.8440300007,2009887.83034998,1729085.1454774798,2290690.4921796597
21220000218,599532.6281399999,297752.92956348904,270162.13752981,325343.731123407
21220000230,1313812.95532,1352171.4889714199,1168095.77719146,1536247.20075138
21220000233,9201536.39222,9801234.60067072,8787529.953424,10814939.580633279
21220000239,1021054.9922399999,990907.84082334,860011.9539436919,1121803.714102104
21220000241,3577245.817479997,2445121.8739968003,2090811.0974144,2799432.6206048
21220000251,943594.5097599998,1312583.069379,1174204.5664683601,1450961.57228964
21220000273,1877942.94101,1561568.8814627398,1362077.9055573898,1761059.87956788
21220000276,1086500.69309,1128221.82062161,510800.9160379125,1745642.7151592
21220000284,1269926.8391100005,1654154.8743346801,1399376.33082225,1908933.33213906
21220000293,697850.2253400002,743787.32928204,608207.1011333881,879367.5649617601
21220000326,833888.2137299998,314495.30757460045,20123.881631974837,608866.7402886889
21230000100,961033.31455,776616.1612542539,618270.0776276836,934962.2448808242
21230000105,358238.8749599999,156225.93584399996,30780.483565680697,281671.3867166812
21240000160,829445.44296,396629.58344975254,304875.916134135,488383.25076537
21270000101,782894.06208,371173.5257527344,284981.3280511055,457365.71017225
21270000928,963727.47607,485649.6760245143,293857.9669692226,677441.3931289999
21270000931,771641.31681,356676.3312367925,207838.2640884995,505514.41045887634
21270001655,2516029.10349,1255558.8940760328,997113.39390961,1514004.3627283091
21270002098,876633.3087899999,417440.1328985051,310895.0794667427,523985.2178444137
21270002371,972890.89197,495299.81477931666,354237.5327158567,636362.0968427766
21270002374,1047812.3985100001,558536.2505681154,391218.28937623464,725854.2038577335
21280000109,1607310.2465000001,763658.6994434575,595699.7310040666,931617.6864218933
21280000110,500582.93422999996,257616.33520565424,205138.01541091388,310094.65500039456
21280000134,1191412.0444500002,536919.6822203376,422196.6923492057,651642.6613314826
21280000135,441612.0991,218913.0970999933,163088.68812049952,274737.48814760504
21280000142,1206128.38742,592053.7543568247,416095.3216312814,768012.187082368
21280000155,530325.01918,276731.8551664006,219771.48680318345,333692.2235296178
21280000164,3392483.7429600013,1600634.8156905156,1198441.116061788,2002828.5267444218
21280000165,1674937.0319,934200.9821291857,719036.2275683889,1149365.7169160305
21280000168,816232.1587600001,415087.12178636657,271965.2125909982,558209.0193901868
21280000169,896025.73799,445314.8609399999,219546.19635037138,671083.5278479382
21280000172,8606621.64866,4351806.84906,2310691.9791138275,6392921.702843752
21280000173,1392474.84934,693453.6827417373,323712.50881107314,1063194.8607130065
21280000174,2264368.90385,1148112.4574457153,695918.0933136756,1600306.8546439968
21280000179,2033120.2330999998,993527.1535799999,649338.9902646714,1337715.3481853623
21290000100,623163.27285,323884.145316,259133.4481637267,388634.8445504641
21300000103,740183.55059,364708.144709,323365.06130225,406051.22811575
21300000104,4473625.89326,2156903.426611094,1952054.371155,2361752.407423906
21300000108,1914316.6566500003,923180.1405500001,851828.6205387969,994531.6605612033
21300000110,963591.8539699997,481722.2126686656,428027.9196517937,535416.5056855375
21300000111,14362439.946759999,6966240.189060625,6143544.145840311,7788936.510363749
21300000112,550554.1763700002,261779.45532999997,237286.97191895312,286271.9387410469
21300000123,783671.03171,391898.10373210005,345387.64478629694,438408.5681590618
21300000130,519966.3583700001,261629.43793110838,222179.65895113282,301079.2215305518
21300000134,568691.46751,292653.52757900005,264458.8204915344,320848.23466646567
21300000144,921755.9491899998,459104.69606399996,424564.54300079995,493644.84912719997
21300000146,628021.5830000001,315409.17034619994,289679.7164804812,341138.6242119187
21300000163,1118682.60901,590553.9264941093,525970.2078834437,655137.645104775
21300000171,675140.8290799999,318512.6369413375,274894.49956031877,362130.77997182816
21300000178,2841885.4766900023,1157667.2346175092,767854.638243289,1547479.7871570967
21300000182,5744907.05266,3086007.316680475,2872908.975630738,3299105.5524685504
21300000190,672575.02958,356536.81107469584,310661.53995152604,402412.0925308375
21300000192,519525.51865000016,255755.4979300195,231725.06374787888,279785.93588091404
21300000300,840682.95898,420068.97874200006,183560.4166269672,656577.5463381915
21300000702,680287.6316399999,309015.18103456876,157678.508147625,460351.84956000315
21300000711,1559844.936370001,410805.14687999996,61202.02215393457,760408.27580475
21300000850,519940.26133999997,263866.51570720784,238461.39620697655,289271.6352074391
21300000913,2025724.4154000003,1092509.8437515623,812162.5802236719,1372857.0831301562
21320000101,502365.64697999996,258562.12866398436,200298.10911714841,316826.1383315625
21330000100,496497.0449,66060.730032,-181827.53132574848,313948.9973079699
21330000106,1955888.36878,891978.907092,502529.59417793946,1281428.2200060606
21410000100,1583350.94606,811987.264597664,636770.8313876875,987203.6720849804
21410000105,1620304.38857,757101.5071683594,636714.92854625,877488.0730937929
21480000101,193183971.41204002,104947861.41382812,92776180.3696875,117119542.45796874
21480000103,6993059.104789999,3465196.7633748045,1884986.4388424314,5045407.182583398
22050500501,636936.22933,315481.36181520007,183156.8318029848,447805.8918274153
22051000502,576236.15662,305115.2010492469,243660.3429634008,366570.0565225781
22301003065,458192.03497,218328.52547051717,128645.3469512584,308011.70569669217
22301003067,475931.35153,235462.40018728125,142363.85131464142,328560.9627152508
22301003068,1168473.69423,589232.0505510702,449841.5789992336,728622.5425859016
22301003069,586055.46259,304299.2994912,149901.42602435272,458697.16954421485
22301003071,726837.37382,365517.5216636823,205228.04682671078,525807.0049544323
22500505005,466827.31772000005,209504.4122012274,120887.65848341043,298121.1688343402
22500505006,445657.6156,204472.06065817262,112258.2590130264,296685.8608456709
22500955008,1066236.63374,552516.752755214,462167.65201970347,642865.8435053561
22500955009,1411200.51394,713099.3897248007,576408.533935955,849790.2455136464
22500955012,1889239.6387799997,925780.7260508998,692946.9592433835,1158614.5128291529
22500955013,2444110.02835,1269527.1716175412,1011550.506900696,1527503.87627586
22501005067,1689950.4867900002,878776.8572370294,758838.1068534491,998715.5838006211
22501005068,2819109.29819,1508124.041106293,1275919.5064242538,1740328.5519683436
22502085001,841796.3586500001,461591.71348829294,394095.761873625,529087.6651029609
22502085002,1118616.0010100002,596604.3693610136,468539.9822806816,724668.7507882148
22600506000,420105.13796,222764.21427,92851.23517691015,352677.1933630898
22600506004,508101.46385000006,258118.93582810543,177170.67814043356,339067.19618683594
22600956002,3102303.2185499994,1542456.6733704812,1244661.7871827437,1840251.521738956
22600956003,1120189.1096599998,591924.8679540234,505162.969422164,678686.7757284773
22601006003,579921.1248000001,258099.77175840002,-13861.259059739354,530060.7973323
22601006035,581266.3733799999,282369.4364568,238879.25276413123,325859.62014946877
22601006045,2098347.76513,1047867.0604857,923639.494717375,1172094.598621375
22602086003,738406.25465,377714.9379744,186752.33684225625,568677.54138975
22801008006,500207.2029799999,254078.16275996683,215720.26018219726,292436.0715214199
22801008011,1358097.4965799996,705626.2250427656,626230.6359768844,785021.8254368625
23050700500,1054899.839,483183.30251223536,386966.63577093487,579399.9643114677
23051009001,4750624.79624,2288126.3379392,1951832.6111768,2624420.0647016
23051009004,1486449.1403999995,786034.9774858123,720062.1068695374,852007.8481020874
23053370505,693442.9668700001,342709.6661017578,268333.8889305989,417085.42827108066
23054100518,447856.91978,228080.2493972625,198198.72894686798,257961.76663506875
23054100519,781390.6070099999,383933.64306386665,338096.74478801823,429770.53090429166
23150101504,975148.63562,580729.970788065,462067.796876175,699392.1624035849
23150701505,3317219.00538,1635217.9435251998,1458737.071264775,1811698.8324120499
23150901501,550716.08332,284108.77048627735,236096.30074506096,332121.2361221133
23150901504,1375941.8381599998,701856.141168875,582077.7646961375,821634.4582197063
23150901506,548395.49032,291994.64603426977,240866.20468998127,343123.09335587505
23150901507,850543.9077200001,439497.9957051112,311113.28634883126,567882.7050613912
23151001503,2565485.8628499997,1300502.01522488,996931.0509401599,1604073.02596992
23153451504,465938.0793,238313.60460304064,197626.51129155315,279000.69188452186
23153931500,2410813.19442,1398471.2898772,1216411.9848356,1580530.71903155
